itemset support
"COUPLE_2 DIPL_15_Z GARL_1 INAT_11 SANI_2 ==> CATL_1 NA38_ZZ TACT_23" " 150309 #CONF: 1.0"
"COUPLE_2 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ ==> CATL_1 SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"CATL_1 GARL_1 NA38_ZZ SANI_2 TACT_23 ==> COUPLE_2 DIPL_15_Z INAT_11" " 150309 #CONF: 0.9548763753716362"
"CATL_1 GARL_1 INAT_11 SANI_2 TACT_23 ==> COUPLE_2 DIPL_15_Z NA38_ZZ" " 150309 #CONF: 1.0"
"CATL_1 GARL_1 INAT_11 NA38_ZZ TACT_23 ==> COUPLE_2 DIPL_15_Z SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 DIPL_15_Z GARL_1 SANI_2 TACT_23 ==> COUPLE_2 INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CATL_1 DIPL_15_Z GARL_1 NA38_ZZ SANI_2 ==> COUPLE_2 INAT_11 TACT_23" " 150309 #CONF: 0.9548763753716362"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 TACT_23 ==> COUPLE_2 NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 SANI_2 ==> COUPLE_2 NA38_ZZ TACT_23" " 150309 #CONF: 1.0"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ ==> COUPLE_2 SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"CATL_1 COUPLE_2 GARL_1 SANI_2 TACT_23 ==> DIPL_15_Z INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CATL_1 COUPLE_2 GARL_1 INAT_11 TACT_23 ==> DIPL_15_Z NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 COUPLE_2 DIPL_15_Z GARL_1 SANI_2 ==> INAT_11 NA38_ZZ TACT_23" " 150309 #CONF: 0.9548763753716362"
"CATL_1 COUPLE_2 DIPL_15_Z GARL_1 INAT_11 ==> NA38_ZZ SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"GARL_1 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z INAT_11" " 150309 #CONF: 0.9548763753716362"
"GARL_1 INAT_11 SANI_2 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z NA38_ZZ" " 150309 #CONF: 1.0"
"GARL_1 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z SANI_2" " 150309 #CONF: 0.9799842220903774"
"DIPL_15_Z GARL_1 SANI_2 TACT_23 ==> CATL_1 COUPLE_2 INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"DIPL_15_Z GARL_1 NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2 INAT_11 TACT_23" " 150309 #CONF: 0.9548763753716362"
"DIPL_15_Z GARL_1 INAT_11 TACT_23 ==> CATL_1 COUPLE_2 NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"DIPL_15_Z GARL_1 INAT_11 SANI_2 ==> CATL_1 COUPLE_2 NA38_ZZ TACT_23" " 150309 #CONF: 1.0"
"DIPL_15_Z GARL_1 INAT_11 NA38_ZZ ==> CATL_1 COUPLE_2 SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"COUPLE_2 GARL_1 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"COUPLE_2 GARL_1 INAT_11 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"COUPLE_2 DIPL_15_Z GARL_1 SANI_2 ==> CATL_1 INAT_11 NA38_ZZ TACT_23" " 150309 #CONF: 0.9548763753716362"
"COUPLE_2 DIPL_15_Z GARL_1 INAT_11 ==> CATL_1 NA38_ZZ SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"CATL_1 GARL_1 SANI_2 TACT_23 ==> COUPLE_2 DIPL_15_Z INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CATL_1 GARL_1 INAT_11 TACT_23 ==> COUPLE_2 DIPL_15_Z NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 DIPL_15_Z GARL_1 SANI_2 ==> COUPLE_2 INAT_11 NA38_ZZ TACT_23" " 150309 #CONF: 0.9548763753716362"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 ==> COUPLE_2 NA38_ZZ SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"GARL_1 SANI_2 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"GARL_1 INAT_11 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"DIPL_15_Z GARL_1 SANI_2 ==> CATL_1 COUPLE_2 INAT_11 NA38_ZZ TACT_23" " 150309 #CONF: 0.9548763753716362"
"DIPL_15_Z GARL_1 INAT_11 ==> CATL_1 COUPLE_2 NA38_ZZ SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1" " 171884 #CONF: 1.0"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> COUPLE_2" " 171884 #CONF: 1.0"
"CATL_1 COUPLE_2 INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> DIPL_15_Z" " 171884 #CONF: 1.0"
"CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 TACT_23 ==> NA38_ZZ" " 171884 #CONF: 1.0"
"CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ TACT_23 ==> SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 ==> TACT_23" " 171884 #CONF: 1.0"
"DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 COUPLE_2" " 171884 #CONF: 1.0"
"COUPLE_2 INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 171884 #CONF: 1.0"
"COUPLE_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 TACT_23 ==> CATL_1 NA38_ZZ" " 171884 #CONF: 1.0"
"COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 SANI_2" " 171884 #CONF: 0.9734885169767508"
"COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 ==> CATL_1 TACT_23" " 171884 #CONF: 1.0"
"CATL_1 INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> COUPLE_2 DIPL_15_Z" " 171884 #CONF: 1.0"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 SANI_2 TACT_23 ==> COUPLE_2 NA38_ZZ" " 171884 #CONF: 1.0"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ TACT_23 ==> COUPLE_2 SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 ==> COUPLE_2 TACT_23" " 171884 #CONF: 1.0"
"CATL_1 COUPLE_2 INAT_11 MODV_11 SANI_2 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 171884 #CONF: 1.0"
"CATL_1 COUPLE_2 INAT_11 MODV_11 NA38_ZZ TACT_23 ==> DIPL_15_Z SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> NA38_ZZ SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> NA38_ZZ TACT_23" " 171884 #CONF: 1.0"
"CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> SANI_2 TACT_23" " 171884 #CONF: 0.9734885169767508"
"INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z" " 171884 #CONF: 1.0"
"DIPL_15_Z INAT_11 MODV_11 SANI_2 TACT_23 ==> CATL_1 COUPLE_2 NA38_ZZ" " 171884 #CONF: 1.0"
"DIPL_15_Z INAT_11 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 COUPLE_2 SANI_2" " 171884 #CONF: 0.9734885169767508"
"DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2 TACT_23" " 171884 #CONF: 1.0"
"COUPLE_2 INAT_11 MODV_11 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 171884 #CONF: 1.0"
"COUPLE_2 INAT_11 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z SANI_2" " 171884 #CONF: 0.9734885169767508"
"COUPLE_2 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1 NA38_ZZ SANI_2" " 171884 #CONF: 0.9734885169767508"
"COUPLE_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1 NA38_ZZ TACT_23" " 171884 #CONF: 1.0"
"COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1 SANI_2 TACT_23" " 171884 #CONF: 0.9734885169767508"
"CATL_1 INAT_11 MODV_11 SANI_2 TACT_23 ==> COUPLE_2 DIPL_15_Z NA38_ZZ" " 171884 #CONF: 1.0"
"CATL_1 INAT_11 MODV_11 NA38_ZZ TACT_23 ==> COUPLE_2 DIPL_15_Z SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> COUPLE_2 NA38_ZZ SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> COUPLE_2 NA38_ZZ TACT_23" " 171884 #CONF: 1.0"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> COUPLE_2 SANI_2 TACT_23" " 171884 #CONF: 0.9734885169767508"
"CATL_1 COUPLE_2 INAT_11 MODV_11 TACT_23 ==> DIPL_15_Z NA38_ZZ SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 ==> NA38_ZZ SANI_2 TACT_23" " 171884 #CONF: 0.9734885169767508"
"INAT_11 MODV_11 SANI_2 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z NA38_ZZ" " 171884 #CONF: 1.0"
"INAT_11 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z SANI_2" " 171884 #CONF: 0.9734885169767508"
"DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1 COUPLE_2 NA38_ZZ SANI_2" " 171884 #CONF: 0.9734885169767508"
"DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1 COUPLE_2 NA38_ZZ TACT_23" " 171884 #CONF: 1.0"
"DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1 COUPLE_2 SANI_2 TACT_23" " 171884 #CONF: 0.9734885169767508"
"COUPLE_2 INAT_11 MODV_11 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ SANI_2" " 171884 #CONF: 0.9734885169767508"
"COUPLE_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 NA38_ZZ SANI_2 TACT_23" " 171884 #CONF: 0.9734885169767508"
"CATL_1 INAT_11 MODV_11 TACT_23 ==> COUPLE_2 DIPL_15_Z NA38_ZZ SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 ==> COUPLE_2 NA38_ZZ SANI_2 TACT_23" " 171884 #CONF: 0.9734885169767508"
"INAT_11 MODV_11 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z NA38_ZZ SANI_2" " 171884 #CONF: 0.9734885169767508"
"DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 COUPLE_2 NA38_ZZ SANI_2 TACT_23" " 171884 #CONF: 0.9734885169767508"
"CS1_7 GARL_1 INAT_11 NA38_ZZ SANI_2 STOCD_10 TACT_21 ==> CATL_1" " 165881 #CONF: 1.0"
"CATL_1 GARL_1 INAT_11 NA38_ZZ SANI_2 STOCD_10 TACT_21 ==> CS1_7" " 165881 #CONF: 0.9959413293947418"
"CATL_1 CS1_7 GARL_1 INAT_11 SANI_2 STOCD_10 TACT_21 ==> NA38_ZZ" " 165881 #CONF: 1.0"
"CATL_1 CS1_7 GARL_1 INAT_11 NA38_ZZ STOCD_10 TACT_21 ==> SANI_2" " 165881 #CONF: 0.980865318093391"
"CATL_1 CS1_7 GARL_1 INAT_11 NA38_ZZ SANI_2 STOCD_10 ==> TACT_21" " 165881 #CONF: 1.0"
"GARL_1 INAT_11 NA38_ZZ SANI_2 STOCD_10 TACT_21 ==> CATL_1 CS1_7" " 165881 #CONF: 0.9959413293947418"
"CS1_7 GARL_1 INAT_11 SANI_2 STOCD_10 TACT_21 ==> CATL_1 NA38_ZZ" " 165881 #CONF: 1.0"
"CS1_7 GARL_1 INAT_11 NA38_ZZ STOCD_10 TACT_21 ==> CATL_1 SANI_2" " 165881 #CONF: 0.980865318093391"
"CS1_7 GARL_1 INAT_11 NA38_ZZ SANI_2 STOCD_10 ==> CATL_1 TACT_21" " 165881 #CONF: 1.0"
"CATL_1 GARL_1 INAT_11 SANI_2 STOCD_10 TACT_21 ==> CS1_7 NA38_ZZ" " 165881 #CONF: 0.9959413293947418"
"CATL_1 GARL_1 INAT_11 NA38_ZZ STOCD_10 TACT_21 ==> CS1_7 SANI_2" " 165881 #CONF: 0.9768623755962547"
"CATL_1 CS1_7 GARL_1 INAT_11 STOCD_10 TACT_21 ==> NA38_ZZ SANI_2" " 165881 #CONF: 0.980865318093391"
"CATL_1 CS1_7 GARL_1 INAT_11 SANI_2 STOCD_10 ==> NA38_ZZ TACT_21" " 165881 #CONF: 1.0"
"CATL_1 CS1_7 GARL_1 INAT_11 NA38_ZZ STOCD_10 ==> SANI_2 TACT_21" " 165881 #CONF: 0.980865318093391"
"GARL_1 INAT_11 SANI_2 STOCD_10 TACT_21 ==> CATL_1 CS1_7 NA38_ZZ" " 165881 #CONF: 0.9959413293947418"
"GARL_1 INAT_11 NA38_ZZ STOCD_10 TACT_21 ==> CATL_1 CS1_7 SANI_2" " 165881 #CONF: 0.9768623755962547"
"CS1_7 GARL_1 INAT_11 STOCD_10 TACT_21 ==> CATL_1 NA38_ZZ SANI_2" " 165881 #CONF: 0.980865318093391"
"CS1_7 GARL_1 INAT_11 SANI_2 STOCD_10 ==> CATL_1 NA38_ZZ TACT_21" " 165881 #CONF: 1.0"
"CS1_7 GARL_1 INAT_11 NA38_ZZ STOCD_10 ==> CATL_1 SANI_2 TACT_21" " 165881 #CONF: 0.980865318093391"
"CATL_1 GARL_1 INAT_11 STOCD_10 TACT_21 ==> CS1_7 NA38_ZZ SANI_2" " 165881 #CONF: 0.9768623755962547"
"CATL_1 CS1_7 GARL_1 INAT_11 STOCD_10 ==> NA38_ZZ SANI_2 TACT_21" " 165881 #CONF: 0.980865318093391"
"GARL_1 INAT_11 STOCD_10 TACT_21 ==> CATL_1 CS1_7 NA38_ZZ SANI_2" " 165881 #CONF: 0.9768623755962547"
"CS1_7 GARL_1 INAT_11 STOCD_10 ==> CATL_1 NA38_ZZ SANI_2 TACT_21" " 165881 #CONF: 0.980865318093391"
"CS1_8 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1" " 150309 #CONF: 1.0"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ SANI_2 TACT_23 ==> CS1_8" " 150309 #CONF: 1.0"
"CATL_1 CS1_8 GARL_1 INAT_11 NA38_ZZ SANI_2 TACT_23 ==> DIPL_15_Z" " 150309 #CONF: 1.0"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 NA38_ZZ SANI_2 TACT_23 ==> INAT_11" " 150309 #CONF: 0.9548763753716362"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 INAT_11 SANI_2 TACT_23 ==> NA38_ZZ" " 150309 #CONF: 1.0"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ TACT_23 ==> SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ SANI_2 ==> TACT_23" " 150309 #CONF: 1.0"
"DIPL_15_Z GARL_1 INAT_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 CS1_8" " 150309 #CONF: 1.0"
"CS1_8 GARL_1 INAT_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 150309 #CONF: 1.0"
"CS1_8 DIPL_15_Z GARL_1 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 INAT_11" " 150309 #CONF: 0.9548763753716362"
"CS1_8 DIPL_15_Z GARL_1 INAT_11 SANI_2 TACT_23 ==> CATL_1 NA38_ZZ" " 150309 #CONF: 1.0"
"CS1_8 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 SANI_2" " 150309 #CONF: 0.9799842220903774"
"CS1_8 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ SANI_2 ==> CATL_1 TACT_23" " 150309 #CONF: 1.0"
"CATL_1 GARL_1 INAT_11 NA38_ZZ SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z" " 150309 #CONF: 1.0"
"CATL_1 DIPL_15_Z GARL_1 NA38_ZZ SANI_2 TACT_23 ==> CS1_8 INAT_11" " 150309 #CONF: 0.9548763753716362"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 SANI_2 TACT_23 ==> CS1_8 NA38_ZZ" " 150309 #CONF: 1.0"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ TACT_23 ==> CS1_8 SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ SANI_2 ==> CS1_8 TACT_23" " 150309 #CONF: 1.0"
"CATL_1 CS1_8 GARL_1 NA38_ZZ SANI_2 TACT_23 ==> DIPL_15_Z INAT_11" " 150309 #CONF: 0.9548763753716362"
"CATL_1 CS1_8 GARL_1 INAT_11 SANI_2 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 150309 #CONF: 1.0"
"CATL_1 CS1_8 GARL_1 INAT_11 NA38_ZZ TACT_23 ==> DIPL_15_Z SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 SANI_2 TACT_23 ==> INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 NA38_ZZ SANI_2 ==> INAT_11 TACT_23" " 150309 #CONF: 0.9548763753716362"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 INAT_11 TACT_23 ==> NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 INAT_11 SANI_2 ==> NA38_ZZ TACT_23" " 150309 #CONF: 1.0"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ ==> SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"GARL_1 INAT_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 150309 #CONF: 1.0"
"DIPL_15_Z GARL_1 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 CS1_8 INAT_11" " 150309 #CONF: 0.9548763753716362"
"DIPL_15_Z GARL_1 INAT_11 SANI_2 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 150309 #CONF: 1.0"
"DIPL_15_Z GARL_1 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8 SANI_2" " 150309 #CONF: 0.9799842220903774"
"DIPL_15_Z GARL_1 INAT_11 NA38_ZZ SANI_2 ==> CATL_1 CS1_8 TACT_23" " 150309 #CONF: 1.0"
"CS1_8 GARL_1 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z INAT_11" " 150309 #CONF: 0.9548763753716362"
"CS1_8 GARL_1 INAT_11 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 150309 #CONF: 1.0"
"CS1_8 GARL_1 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z SANI_2" " 150309 #CONF: 0.9799842220903774"
"CS1_8 DIPL_15_Z GARL_1 SANI_2 TACT_23 ==> CATL_1 INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CS1_8 DIPL_15_Z GARL_1 NA38_ZZ SANI_2 ==> CATL_1 INAT_11 TACT_23" " 150309 #CONF: 0.9548763753716362"
"CS1_8 DIPL_15_Z GARL_1 INAT_11 TACT_23 ==> CATL_1 NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CS1_8 DIPL_15_Z GARL_1 INAT_11 SANI_2 ==> CATL_1 NA38_ZZ TACT_23" " 150309 #CONF: 1.0"
"CS1_8 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ ==> CATL_1 SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"CATL_1 GARL_1 NA38_ZZ SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z INAT_11" " 150309 #CONF: 0.9548763753716362"
"CATL_1 GARL_1 INAT_11 SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z NA38_ZZ" " 150309 #CONF: 1.0"
"CATL_1 GARL_1 INAT_11 NA38_ZZ TACT_23 ==> CS1_8 DIPL_15_Z SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 DIPL_15_Z GARL_1 SANI_2 TACT_23 ==> CS1_8 INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CATL_1 DIPL_15_Z GARL_1 NA38_ZZ SANI_2 ==> CS1_8 INAT_11 TACT_23" " 150309 #CONF: 0.9548763753716362"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 TACT_23 ==> CS1_8 NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 SANI_2 ==> CS1_8 NA38_ZZ TACT_23" " 150309 #CONF: 1.0"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 NA38_ZZ ==> CS1_8 SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"CATL_1 CS1_8 GARL_1 SANI_2 TACT_23 ==> DIPL_15_Z INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CATL_1 CS1_8 GARL_1 INAT_11 TACT_23 ==> DIPL_15_Z NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 SANI_2 ==> INAT_11 NA38_ZZ TACT_23" " 150309 #CONF: 0.9548763753716362"
"CATL_1 CS1_8 DIPL_15_Z GARL_1 INAT_11 ==> NA38_ZZ SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"GARL_1 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z INAT_11" " 150309 #CONF: 0.9548763753716362"
"GARL_1 INAT_11 SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z NA38_ZZ" " 150309 #CONF: 1.0"
"GARL_1 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z SANI_2" " 150309 #CONF: 0.9799842220903774"
"DIPL_15_Z GARL_1 SANI_2 TACT_23 ==> CATL_1 CS1_8 INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"DIPL_15_Z GARL_1 NA38_ZZ SANI_2 ==> CATL_1 CS1_8 INAT_11 TACT_23" " 150309 #CONF: 0.9548763753716362"
"DIPL_15_Z GARL_1 INAT_11 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"DIPL_15_Z GARL_1 INAT_11 SANI_2 ==> CATL_1 CS1_8 NA38_ZZ TACT_23" " 150309 #CONF: 1.0"
"DIPL_15_Z GARL_1 INAT_11 NA38_ZZ ==> CATL_1 CS1_8 SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"CS1_8 GARL_1 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CS1_8 GARL_1 INAT_11 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CS1_8 DIPL_15_Z GARL_1 SANI_2 ==> CATL_1 INAT_11 NA38_ZZ TACT_23" " 150309 #CONF: 0.9548763753716362"
"CS1_8 DIPL_15_Z GARL_1 INAT_11 ==> CATL_1 NA38_ZZ SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"CATL_1 GARL_1 SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"CATL_1 GARL_1 INAT_11 TACT_23 ==> CS1_8 DIPL_15_Z NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"CATL_1 DIPL_15_Z GARL_1 SANI_2 ==> CS1_8 INAT_11 NA38_ZZ TACT_23" " 150309 #CONF: 0.9548763753716362"
"CATL_1 DIPL_15_Z GARL_1 INAT_11 ==> CS1_8 NA38_ZZ SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"GARL_1 SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ" " 150309 #CONF: 0.9548763753716362"
"GARL_1 INAT_11 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z NA38_ZZ SANI_2" " 150309 #CONF: 0.9799842220903774"
"DIPL_15_Z GARL_1 SANI_2 ==> CATL_1 CS1_8 INAT_11 NA38_ZZ TACT_23" " 150309 #CONF: 0.9548763753716362"
"DIPL_15_Z GARL_1 INAT_11 ==> CATL_1 CS1_8 NA38_ZZ SANI_2 TACT_23" " 150309 #CONF: 0.9799842220903774"
"CS1_8 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> CATL_1" " 171884 #CONF: 1.0"
"CATL_1 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> CS1_8" " 171884 #CONF: 1.0"
"CATL_1 CS1_8 INAT_11 MODV_11 NA38_ZZ SANI_2 TACT_23 ==> DIPL_15_Z" " 171884 #CONF: 1.0"
"CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 SANI_2 TACT_23 ==> NA38_ZZ" " 171884 #CONF: 1.0"
"CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ TACT_23 ==> SANI_2" " 171884 #CONF: 0.9734885169767508"
"CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ SANI_2 ==> TACT_23" " 171884 #CONF: 1.0"
